year,est,lwr,upr,log_est,se,type,prey_group,scenario
2023,0.006308363602296888,0.0055933839080715905,0.007114736265707943,-5.0658789700877485,0.06137452297371585,index,Other,s3_16
1995,0.002672358133037306,0.0020275062840699343,0.0035223062178998924,-5.924794000463861,0.14089782989685062,index,Sprat,s3_16
1996,0.0029619970185315505,0.0022260385777012172,0.003941273267083235,-5.821891569709774,0.1457374361562673,index,Sprat,s3_16
1997,0.003060718929107835,0.0022929568472643065,0.004085554586069003,-5.789105446460016,0.14735354855331648,index,Sprat,s3_16
1998,0.0030847336675444235,0.0023496298814167757,0.004049821580386261,-5.781289956779622,0.13888393147376177,index,Sprat,s3_16
1999,0.002988241755580168,0.0023121097338720566,0.0038620955826515167,-5.813070106155805,0.13088238478794892,index,Sprat,s3_16
2000,0.0027814249918226078,0.002178111364422322,0.003551850062169443,-5.884791895620875,0.12474985794599043,index,Sprat,s3_16
2001,0.0027297584224640057,0.0021550291843312457,0.003457763402552514,-5.903542163640659,0.12061897623074883,index,Sprat,s3_16
2002,0.0025187858882844342,0.001963677219480707,0.003230817309526332,-5.983978283920393,0.12702179689686383,index,Sprat,s3_16
2003,0.0026251458503428002,0.0020247412579563508,0.0034035908086980796,-5.94261882244671,0.13249964797202968,index,Sprat,s3_16
2004,0.002739792061668535,0.0021266664212347287,0.003529684047403973,-5.899873251363937,0.1292505047718689,index,Sprat,s3_16
2005,0.0030066565624013064,0.002393155758274999,0.003777432226453541,-5.806926594201769,0.11643876655282652,index,Sprat,s3_16
2006,0.003736978224219287,0.0030592145541569016,0.004564899257985452,-5.5894779555711525,0.1021034690543566,index,Sprat,s3_16
2007,0.004135423700664836,0.0034361719284825543,0.004976971333204718,-5.4881654888477955,0.09450773143393752,index,Sprat,s3_16
2008,0.004455536641059679,0.003723277613221977,0.005331809449106965,-5.413607767163544,0.09160533257179314,index,Sprat,s3_16
2009,0.004417248183022957,0.0036640173813470025,0.005325324494843524,-5.4222383598043,0.09538783877381547,index,Sprat,s3_16
2010,0.004117353214072608,0.0033963934755751276,0.0049913526248790635,-5.492544745832056,0.09821425725662081,index,Sprat,s3_16
2011,0.0035391443170677194,0.0029082967692014203,0.004306830936126261,-5.643870299397493,0.10016376524577675,index,Sprat,s3_16
2012,0.003275674558204097,0.002700315310485634,0.003973626253793257,-5.721231459133519,0.09855041904801337,index,Sprat,s3_16
2013,0.0033660072660986642,0.002804769437600653,0.004039549477236633,-5.6940280245412644,0.09306595285279445,index,Sprat,s3_16
2014,0.0038148284673193813,0.0032242608485906553,0.004513566649370664,-5.568859577951358,0.08581380709757369,index,Sprat,s3_16
2015,0.004737525305935201,0.004038096332867001,0.005558100692570982,-5.352240366965653,0.08150228121086692,index,Sprat,s3_16
2016,0.006002042105351456,0.005124317189661159,0.007030109203055368,-5.115655516768399,0.08066601151758995,index,Sprat,s3_16
2017,0.006733296199796074,0.005735199894957733,0.007905091111828175,-5.000690478140066,0.08185976725412115,index,Sprat,s3_16
2018,0.006951215505213215,0.005939096370148636,0.008135816290636708,-4.968838741860972,0.08028695567766378,index,Sprat,s3_16
2019,0.0070556679428118284,0.006031895347541828,0.008253201896069083,-4.95392402164411,0.07998615156447315,index,Sprat,s3_16
2020,0.006447796906514787,0.005505633547116076,0.007551189993282193,-5.044016771402455,0.08059671479251491,index,Sprat,s3_16
2021,0.005996286908024412,0.00515744198165016,0.006971567845314037,-5.116614849982551,0.07688902122936371,index,Sprat,s3_16
2022,0.005276588907319057,0.0043479845810169,0.006403516382831972,-5.244475430318393,0.0987607053814091,index,Sprat,s3_16
2023,0.0048152775701334714,0.003551078043846865,0.0065295377322409556,-5.335961588429194,0.15538166070625004,index,Sprat,s3_16
1995,8.555352687043809e-4,5.914544058979224e-4,0.001237526660885845,-7.06378323964382,0.1883415832904322,index,Herring,s3_16
1996,0.0010982698997223752,7.892180304672351e-4,0.001528344166088172,-6.814019155789386,0.16859941528619318,index,Herring,s3_16
1997,0.0013351454155416458,9.698150100473487e-4,0.0018380961958454763,-6.6187150675625155,0.16311021575146764,index,Herring,s3_16
1998,0.0015135200472202238,0.0011132467293788052,0.002057713598328512,-6.493317183987168,0.1567158223855334,index,Herring,s3_16
1999,0.0016201018007842162,0.00120943551217981,0.0021702106631329298,-6.425266291721937,0.1491533812207237,index,Herring,s3_16
2000,0.0016740697490988062,0.0012707490134449,0.0022053997250411853,-6.392497641654543,0.14064091917702706,index,Herring,s3_16
2001,0.0017463238380499681,0.0013434480906601043,0.0022700147244566217,-6.350242364507527,0.13381541988077852,index,Herring,s3_16
2002,0.0016944285639295942,0.0013113237469007837,0.0021894579161294914,-6.380409725415979,0.1307720115076778,index,Herring,s3_16
2003,0.00163700416541325,0.00127194658589835,0.002106835827298247,-6.414887436055601,0.12873673858236442,index,Herring,s3_16
2004,0.0015078520989510347,0.0011813629057845123,0.001924571984762964,-6.497069091824974,0.12450096645001583,index,Herring,s3_16
2005,0.0013580892368542277,0.0010762054007667264,0.0017138051657660134,-6.60167654003533,0.1186947333492257,index,Herring,s3_16
2006,0.0013099947399953743,0.0010492976686127778,0.0016354617666160427,-6.637732157047845,0.11321742152171349,index,Herring,s3_16
2007,0.0012297406586805938,9.938094175998727e-4,0.0015216821865749789,-6.700951978430224,0.10868216239568063,index,Herring,s3_16
2008,0.0012000456014977514,9.756452704799634e-4,0.0014760584499791053,-6.725395721662085,0.1056222307980758,index,Herring,s3_16
2009,0.001243292874382823,0.001009002987059426,0.0015319847327667651,-6.689991875234849,0.10653292795760873,index,Herring,s3_16
2010,0.0012543173736179862,0.0010192512621139567,0.0015435959044061691,-6.68116377978347,0.10588112834827695,index,Herring,s3_16
2011,0.0012880487912185646,0.0010538275293843918,0.0015743275273220226,-6.654626770636583,0.10239969078983016,index,Herring,s3_16
2012,0.0013350005134725104,0.001102364394196509,0.001616730711146467,-6.618823602506395,0.0976927921499328,index,Herring,s3_16
2013,0.0014310647090950155,0.0011939768954227568,0.0017152310144930196,-6.549336559936822,0.09241448121397008,index,Herring,s3_16
2014,0.001561422588318169,0.00130988955212187,0.0018612565428595606,-6.462157957674535,0.08962128916237039,index,Herring,s3_16
2015,0.0017499976971222723,0.0014700143849030248,0.002083307463780557,-6.34814080697771,0.08895178023093013,index,Herring,s3_16
2016,0.0020298430522191144,0.0017038546822054352,0.002418200835830099,-6.199796803095112,0.0893206879785778,index,Herring,s3_16
2017,0.0021207632485651918,0.0017724577202645174,0.002537514269053238,-6.155979232182803,0.09153684569723124,index,Herring,s3_16
2018,0.0021907655655286256,0.0018337218783636968,0.0026173291706530237,-6.123504222939496,0.09076867874993799,index,Herring,s3_16
2019,0.002328258393770665,0.0019437753677483257,0.0027887930046376756,-6.062634761384569,0.09208759509326608,index,Herring,s3_16
2020,0.002307186006456608,0.0019218128444095535,0.002769836450970662,-6.071726676054742,0.09324644432216712,index,Herring,s3_16
2021,0.0023478351749955956,0.0019616908412492754,0.002809989164977774,-6.054261577523047,0.09167868767828488,index,Herring,s3_16
2022,0.0022799141396410137,0.0018516477865865018,0.0028072339252582755,-6.083617494777057,0.10615595375101773,index,Herring,s3_16
2023,0.002254638025071302,0.001693602736241654,0.0030015259867719594,-6.094765839945057,0.14598808183238304,index,Herring,s3_16
1995,0.01032925162536315,0.0091616249976926,0.011645689401927992,-4.572775445196844,0.06120330285883451,index,Other,s4_16
1996,0.010145435147706782,0.009063243206253718,0.011356845667045725,-4.59073141379951,0.05755046535966196,index,Other,s4_16
1997,0.009989767611926855,0.0089643934392637,0.011132427153766198,-4.606193948661625,0.05525656857033201,index,Other,s4_16
1998,0.00973874071880087,0.008770396594600775,0.010814000229638111,-4.631643459337155,0.053434549499984524,index,Other,s4_16
1999,0.009634002569828352,0.008691969317470386,0.010678133127887162,-4.642456504028415,0.052500578250886186,index,Other,s4_16
2000,0.009465586400948854,0.008565074129298236,0.010460776469796752,-4.660092541570247,0.05100601416786294,index,Other,s4_16
2001,0.009334364229189306,0.008451052443321047,0.010310000576558826,-4.674052610447115,0.05072117967487325,index,Other,s4_16
2002,0.009147966067843157,0.008270659432373434,0.010118332626639737,-4.694223712071687,0.051438354967837996,index,Other,s4_16
2003,0.008940251902742209,0.008035879248710662,0.009946404321258307,-4.717191513153164,0.054412910708181925,index,Other,s4_16
2004,0.008700435704076347,0.007782786898830794,0.009726282169198094,-4.744382173647291,0.05686768682967053,index,Other,s4_16
2005,0.00832495077007789,0.007431587718274607,0.009325706423917574,-4.788498156637272,0.05791820519519005,index,Other,s4_16
2006,0.007958206663334421,0.007164872494008582,0.008839383164082934,-4.833551598059202,0.05357925773212764,index,Other,s4_16
2007,0.007490978721379791,0.006839750205304885,0.008204212218253584,-4.8940558195784565,0.04640302007880641,index,Other,s4_16
2008,0.007082507445112927,0.006447256357972814,0.007780350109399443,-4.9501272750617185,0.04794645983638589,index,Other,s4_16
2009,0.006753516239397071,0.00608071277637383,0.007500762373288579,-4.997691985376568,0.05354249994912253,index,Other,s4_16
2010,0.006538985362423971,0.005864200501024123,0.007291416717850564,-5.029973268909255,0.05557033449568089,index,Other,s4_16
2011,0.006472449159528275,0.005844907341322941,0.007167367363807731,-5.040200701212494,0.052033525317332775,index,Other,s4_16
2012,0.006487271162729884,0.005923255991936339,0.007104992118537335,-5.037913304679905,0.046406810880039305,index,Other,s4_16
2013,0.006517027128477094,0.006007857404246742,0.007069349309669817,-5.033336968915823,0.041505931150239594,index,Other,s4_16
2014,0.006579627094844686,0.006076798556092633,0.007124062498963376,-5.023777207766864,0.040562004106391776,index,Other,s4_16
2015,0.0064393525536780225,0.005923339868968315,0.007000317764609679,-5.045327279063035,0.04261687648803088,index,Other,s4_16
2016,0.006154380847562094,0.005627783309349819,0.0067302526651856825,-5.090591117815472,0.04563784110781327,index,Other,s4_16
2017,0.005689861465584663,0.005162367784178392,0.006271254751892452,-5.1690693781377135,0.049638949728440275,index,Other,s4_16
2018,0.005204260429111125,0.004681640656534504,0.005785221165193095,-5.258277675558073,0.05399537344980437,index,Other,s4_16
2019,0.0049584747801362334,0.004432664333604232,0.005546657787474657,-5.306657089539144,0.05719357975402639,index,Other,s4_16
2020,0.0049563454546206805,0.004428145358832934,0.005547550560086726,-5.307086613322303,0.057494844315032316,index,Other,s4_16
2021,0.00528934424682853,0.004789269881552013,0.005841634164160274,-5.242061001697696,0.05067251430445804,index,Other,s4_16
2022,0.005957613786443643,0.005336649374863794,0.006650832673324963,-5.123085249476981,0.056160231629788795,index,Other,s4_16
2023,0.006815893131987025,0.005900814784003526,0.007872878727291392,-4.988498168570553,0.07355577510006168,index,Other,s4_16
1995,0.0010757974185378707,7.621747889949705e-4,0.0015184707004791572,-6.834693107702401,0.1758407510110153,index,Sprat,s4_16
1996,9.443096979336868e-4,6.437795517657957e-4,0.0013851337824659815,-6.965056375776911,0.19546166594349268,index,Sprat,s4_16
1997,0.0011563639174545486,8.021827642864892e-4,0.0016669237599242093,-6.762474750786797,0.18658472426714973,index,Sprat,s4_16
1998,0.0018112087660495698,0.0013223231663542852,0.00248084377381004,-6.313760830054595,0.1605153396900932,index,Sprat,s4_16
1999,0.002850789082010532,0.002159593873415971,0.003763206818722562,-5.860159452142359,0.14167385042731692,index,Sprat,s4_16
2000,0.003925400584028269,0.0030449487563806313,0.0050604364729622126,-5.540286873330458,0.1295862247519107,index,Sprat,s4_16
2001,0.004660518392294884,0.003637872245046989,0.005970641688831031,-5.3686285940498895,0.12639401755159044,index,Sprat,s4_16
2002,0.004612734739579854,0.0035413695172682273,0.006008218479877783,-5.378934378860615,0.13485318127806373,index,Sprat,s4_16
2003,0.004298400302582002,0.003262642900925073,0.005662968863677477,-5.449512348155564,0.1406685838423038,index,Sprat,s4_16
2004,0.00416700336262175,0.00320296982896472,0.005421192815204702,-5.480558119577483,0.13424670581453432,index,Sprat,s4_16
2005,0.0042538387300465625,0.0033500231265241407,0.0054014982159299296,-5.459933473113918,0.12186680903276034,index,Sprat,s4_16
2006,0.004847210515287881,0.003918604439613517,0.00599587178077987,-5.329351890982844,0.10850597743826192,index,Sprat,s4_16
2007,0.0054138799224173525,0.00445595402544626,0.006577737482697286,-5.218789267124027,0.0993512269978127,index,Sprat,s4_16
2008,0.0057060729416794935,0.004727412976104843,0.006887333215934545,-5.166224242942795,0.09599815310807745,index,Sprat,s4_16
2009,0.0056866074633359015,0.0046625713498758825,0.006935551654974331,-5.169641436543152,0.1013012260581368,index,Sprat,s4_16
2010,0.005262623508983493,0.004308745320016871,0.006427673055690674,-5.247125610608476,0.10203397473663657,index,Sprat,s4_16
2011,0.004665366571063961,0.003820105675233951,0.005697655272603977,-5.36758886876379,0.10198571294441104,index,Sprat,s4_16
2012,0.004189563797076594,0.0034456566861938375,0.005094078258029746,-5.4751586561771095,0.09973760638550001,index,Sprat,s4_16
2013,0.004006465526063242,0.003329707029446572,0.004820774281213913,-5.519845841285042,0.09440230441975624,index,Sprat,s4_16
2014,0.004202653566725336,0.0035248778207789887,0.005010754386376396,-5.472039151594149,0.08973142051773157,index,Sprat,s4_16
2015,0.004758910114794023,0.003972447116648866,0.005701076645116909,-5.347736604436111,0.09216310554224397,index,Sprat,s4_16
2016,0.0056972095521264565,0.004697315043981325,0.006909946719973501,-5.167778776269979,0.09846376055463471,index,Sprat,s4_16
2017,0.006421005427331467,0.005267979906395499,0.007826398625356642,-5.048180564923508,0.10098539872253719,index,Sprat,s4_16
2018,0.006786877288209045,0.005602846876739691,0.008221124785050554,-4.992764341841083,0.0978161329710598,index,Sprat,s4_16
2019,0.007096469472314668,0.005910049527441998,0.008521058704780584,-4.948157876028808,0.09334007805022729,index,Sprat,s4_16
2020,0.006786091272712541,0.005708652767811645,0.008066883139441412,-4.992880162561341,0.08821185723072696,index,Sprat,s4_16
2021,0.006400009973295265,0.005476190266004554,0.0074796757725080825,-5.05145573029034,0.07953712295908896,index,Sprat,s4_16
2022,0.0057775510490791744,0.004703634962280412,0.007096659581876345,-5.153775380012425,0.10492248559803867,index,Sprat,s4_16
2023,0.005347728486396047,0.003797859899744256,0.007530082920156567,-5.23108339021672,0.1746124763813197,index,Sprat,s4_16
1995,0.001187814982134808,8.233200983960845e-4,0.0017136766544780181,-6.735639809114017,0.18700633569760602,index,Herring,s4_16
1996,0.0015715957387766562,0.0010791515072146407,0.0022887547759776086,-6.455663781675439,0.19179760923244998,index,Herring,s4_16
1997,0.00184281749278062,0.0012814403791955892,0.002650124318565674,-6.296459632446687,0.18536611279307091,index,Herring,s4_16
1998,0.0019022132406580055,0.0013655650325080277,0.002649756786968225,-6.26473720723261,0.16911014087431037,index,Herring,s4_16
1999,0.0018417840922018251,0.0013394501964859647,0.0025325082270225676,-6.2970205618074635,0.1624904799528791,index,Herring,s4_16
2000,0.0017781699564309325,0.001299617414359991,0.0024329378469514326,-6.332170557914886,0.15995946814974232,index,Herring,s4_16
2001,0.0017254978162103388,0.0012581464795133153,0.002366451571599488,-6.362239681025198,0.1611641900279007,index,Herring,s4_16
2002,0.001572887098662965,0.0011372581437777008,0.002175384576207516,-6.454842432012766,0.16545845798502856,index,Herring,s4_16
2003,0.0013496476763963853,9.801570152361268e-4,0.0018584255604836314,-6.607911701040244,0.16321018191544662,index,Herring,s4_16
2004,0.001135266775494409,8.465683472089916e-4,0.0015224177182982961,-6.780887611178933,0.1497129589330228,index,Herring,s4_16
2005,9.616065425280709e-4,7.359379023415659e-4,0.0012564744113473065,-6.946905190412726,0.1364614994512072,index,Herring,s4_16
2006,9.080727227986403e-4,7.068887263007839e-4,0.0011665146708536803,-7.004186091382179,0.12778357336663196,index,Herring,s4_16
2007,9.298478651907846e-4,7.348341275133215e-4,0.0011766152659862484,-6.980489571014952,0.12009209960722705,index,Herring,s4_16
2008,0.001022256021168448,8.133681650728786e-4,0.001284790108205812,-6.885743308623445,0.11662632402046903,index,Herring,s4_16
2009,0.0012122579333258767,9.514853617928242e-4,0.0015445001635574385,-6.71527059770171,0.12358168818576412,index,Herring,s4_16
2010,0.0013696464794381842,0.0010771545377803538,0.001741562062675857,-6.593202616646943,0.12256846923268735,index,Herring,s4_16
2011,0.0015225807218758659,0.0012149727347816972,0.0019080692004537613,-6.487348540491202,0.11514757630205527,index,Herring,s4_16
2012,0.0016225226700828951,0.001317684644476409,0.00199788304885271,-6.423773137167527,0.1061784829886286,index,Herring,s4_16
2013,0.0016786971900091161,0.001384913660796467,0.002034801399910988,-6.389737268546215,0.09815497276090146,index,Herring,s4_16
2014,0.0016968337638495205,0.0014069888220034977,0.0020463878441051133,-6.378991256367739,0.09556919951163059,index,Herring,s4_16
2015,0.0017205203571858652,0.001408348212118782,0.0021018880657628944,-6.365128500663134,0.10214944917097339,index,Herring,s4_16
2016,0.001836859400275367,0.0014797143593889607,0.002280205253785113,-6.29969801336183,0.11031233154769515,index,Herring,s4_16
2017,0.0018846687976375623,0.001506780515069213,0.002357328384104739,-6.274003177691004,0.11417395300930963,index,Herring,s4_16
2018,0.0019644655378596525,0.0015832632957042078,0.0024374498290391693,-6.232535061568267,0.11006943240158584,index,Herring,s4_16
2019,0.0022119730997497635,0.0017936409582469243,0.0027278731406751243,-6.113870356449447,0.10695977851417822,index,Herring,s4_16
2020,0.002426358224816102,0.0019830078441868066,0.0029688305330667912,-6.021363818678397,0.10294916470327797,index,Herring,s4_16
2021,0.0027540321577022224,0.002278607876032678,0.003328652202705361,-5.8946892020182755,0.09668616498057936,index,Herring,s4_16
2022,0.0030372391317839893,0.002396133045494906,0.003849878687239018,-5.796806356543837,0.12096789401594014,index,Herring,s4_16
2023,0.003472719299123877,0.0024258173209604464,0.004971429310156233,-5.662817332234419,0.18304899600296662,index,Herring,s4_16
1995,0.01014763583778299,0.009138544689746004,0.011268152270656537,-4.590514523010885,0.0534395572191803,index,Other,all_17
1996,0.009952738117589828,0.00904443208915799,0.010952262680602138,-4.609907577971355,0.04882659689561109,index,Other,all_17
1997,0.010146524673394374,0.009299729962335319,0.01107042498704423,-4.590624028835392,0.04446300411870963,index,Other,all_17
1998,0.010441931510026644,0.009662849920434998,0.011283827706927572,-4.561925703101033,0.03956243530984602,index,Other,all_17
1999,0.010820095515225921,0.010066416781757051,0.011630202632855543,-4.526350177947874,0.03683755885486538,index,Other,all_17
2000,0.010800029934832847,0.01007457334874979,0.011577725681828521,-4.528206373112022,0.03547725723592773,index,Other,all_17
2001,0.010620784613652054,0.009914743772392516,0.011377103473282024,-4.544942385139196,0.03509757075591138,index,Other,all_17
2002,0.01002012047331014,0.009337302955442581,0.010752871014121443,-4.603160160113252,0.03600967756827486,index,Other,all_17
2003,0.00950314720674564,0.008833533565129743,0.010223519972751812,-4.656132250317781,0.03728023444461866,index,Other,all_17
2004,0.009042669998011238,0.008410512895278563,0.009722341753834771,-4.705800794424083,0.03697620295348017,index,Other,all_17
2005,0.008674359180156046,0.00809401111929055,0.009296318732133489,-4.747383825600362,0.0353307681700935,index,Other,all_17
2006,0.008632295374719918,0.008092998202232375,0.009207529962858046,-4.752244833039002,0.032914470917344396,index,Other,all_17
2007,0.00830245220772797,0.00781474127966736,0.008820600733251803,-4.791204361101157,0.030887843165410052,index,Other,all_17
2008,0.008005071084818459,0.007534218324985218,0.008505349899469803,-4.827680052520612,0.030929210669922762,index,Other,all_17
2009,0.00763254518014649,0.007165626423175289,0.008129888789424592,-4.87533391393005,0.032207673138096644,index,Other,all_17
2010,0.007220980361905978,0.0067636739756400084,0.0077092062058029395,-4.930764551097738,0.03338045926390892,index,Other,all_17
2011,0.0069196091226782904,0.006487649195183433,0.00738032975737968,-4.9733959961100025,0.032887868257900355,index,Other,all_17
2012,0.006754111024160066,0.0063504752768437115,0.007183401830256934,-4.997603918871359,0.03144022224187707,index,Other,all_17
2013,0.006668695425412115,0.006290314885533576,0.0070698366435021755,-5.010331026578495,0.029803160727430167,index,Other,all_17
2014,0.0065935716377824504,0.00621417536483892,0.006996131327184727,-5.021660098865791,0.0302363457106254,index,Other,all_17
2015,0.006358351073463024,0.005974941083135999,0.006766364355878982,-5.057986200423903,0.03173264500923151,index,Other,all_17
2016,0.0060052783102903275,0.005614248062063109,0.00642354366700195,-5.115116478097787,0.034353252468305666,index,Other,all_17
2017,0.005435767239233774,0.005043544828846417,0.005858491692218272,-5.21475460199964,0.03821065267531668,index,Other,all_17
2018,0.005003985380725848,0.004616277731466841,0.005424255460158697,-5.297520607899356,0.04114666248676571,index,Other,all_17
2019,0.004849607958894028,0.004458404117054586,0.005275138084724757,-5.328857410517652,0.04291251697350559,index,Other,all_17
2020,0.004849740139779808,0.004453117627350845,0.005281688334243146,-5.328830154895018,0.04353176051445402,index,Other,all_17
2021,0.0050979600877245545,0.004706283144512151,0.005522234055623648,-5.278914802065421,0.04078749525368699,index,Other,all_17
2022,0.005484710884558361,0.005032086715527992,0.005978047515430505,-5.205790896843197,0.04394449630354674,index,Other,all_17
2023,0.005983382825452288,0.005373815786412821,0.006662094768197391,-5.118769181086834,0.05482134764198851,index,Other,all_17
1995,0.0025153134453745553,0.001988047188468153,0.0031824202992671393,-5.985357852828537,0.12002495117385122,index,Sprat,all_17
1996,0.002840486716385045,0.0022430627757733805,0.0035970303074455965,-5.863779862483908,0.12047832296853472,index,Sprat,all_17
1997,0.0030759448595421156,0.0024213592318745986,0.00390748991491799,-5.784143153526033,0.12208544584819192,index,Sprat,all_17
1998,0.0032548236594551797,0.0025790434736014606,0.004107676804437721,-5.727617180071725,0.11873662843918834,index,Sprat,all_17
1999,0.003241967076463031,0.0025764487190978883,0.004079394418744853,-5.7315750110369885,0.11723086979594428,index,Sprat,all_17
2000,0.0029918510076912957,0.0023765882830064184,0.003766395936657593,-5.811863017004433,0.11746455500288862,index,Sprat,all_17
2001,0.002767168909580408,0.0021983547350485585,0.0034831611350382386,-5.889930535739642,0.11740803003327542,index,Sprat,all_17
2002,0.0023966437270239553,0.0018759809662770614,0.00306181206394765,-6.033685967441281,0.12497046315548646,index,Sprat,all_17
2003,0.0023454858477891453,0.0018199778346833417,0.003022731242843041,-6.05526271398538,0.12942495103406682,index,Sprat,all_17
2004,0.0024172104533755987,0.001886347898279139,0.0030974701862994535,-6.025141108905881,0.12651841629215063,index,Sprat,all_17
2005,0.0027280861220468594,0.002175140932177242,0.003421596173014421,-5.904154969833962,0.11556684311041002,index,Sprat,all_17
2006,0.003513293629728133,0.002875483721956587,0.004292575901034656,-5.65120132543728,0.10221261406487128,index,Sprat,all_17
2007,0.004128061551870591,0.003425200267716002,0.004975152062391805,-5.489947340092677,0.09523031955236293,index,Sprat,all_17
2008,0.004602555238024941,0.0038617972188865215,0.005485403173286945,-5.381143643185457,0.08953172676369958,index,Sprat,all_17
2009,0.004636662348761296,0.003887207583283554,0.005530612213474987,-5.373760492967386,0.08995253609930595,index,Sprat,all_17
2010,0.004345728266656958,0.0036292769875575824,0.005203613345679269,-5.438561924032034,0.0919200071604242,index,Sprat,all_17
2011,0.003814656901694733,0.0031743704610515855,0.004584092328286943,-5.568904552314995,0.09374733179570803,index,Sprat,all_17
2012,0.003595116159758961,0.0030075963031878012,0.0042974052696037515,-5.628178976854369,0.09103999571988634,index,Sprat,all_17
2013,0.0037774257513171557,0.003196271481894697,0.004464246978875393,-5.578712519518915,0.0852351329983872,index,Sprat,all_17
2014,0.00439979738872577,0.003767772694295415,0.005137841009131829,-5.4261967871350345,0.07912107746315021,index,Sprat,all_17
2015,0.005529329287934963,0.0047688409680581,0.006411092879632147,-5.197688756891356,0.07549283125535504,index,Sprat,all_17
2016,0.006873011976641533,0.005960697889936733,0.00792496021494546,-4.980152844280309,0.07266198051398327,index,Sprat,all_17
2017,0.007544708325063002,0.006552237842783702,0.008687508768163326,-4.886908845552906,0.07196039715967274,index,Sprat,all_17
2018,0.007557076673532402,0.006581345259951279,0.008677467234118382,-4.885270846967183,0.0705345924024534,index,Sprat,all_17
2019,0.007379487256672016,0.0064213354387191255,0.008480608541803148,-4.909051120199139,0.070959492903014,index,Sprat,all_17
2020,0.006701694741341112,0.0058149278386171455,0.007723692133864873,-5.005394838101958,0.07241564928245024,index,Sprat,all_17
2021,0.006290672215177871,0.005482276726356244,0.0072182706007094385,-5.068687343522497,0.07017856493833059,index,Sprat,all_17
2022,0.0058041447284316,0.00487844930233319,0.006905492696719941,-5.149183008290458,0.088646969337558,index,Sprat,all_17
2023,0.005605520362988137,0.004296843440790251,0.007312777152079742,-5.184003387697153,0.13565107511721097,index,Sprat,all_17
1995,8.224932981448588e-4,6.044552987519005e-4,0.0011191815621271872,-7.103170223510091,0.15715218087539348,index,Herring,all_17
1996,0.0010061444655611053,7.619892545227198e-4,0.001328531445254204,-6.9016296136771675,0.14181306012178424,index,Herring,all_17
1997,0.0011660006899608902,8.925670773545183e-4,0.0015231993689694093,-6.7541755993208294,0.1363460212646433,index,Herring,all_17
1998,0.0012754100302762494,9.883514083414112e-4,0.001645842492458264,-6.664487559697962,0.13009661876886025,index,Herring,all_17
1999,0.0013459133853449383,0.0010530975061259524,0.0017201473085950083,-6.6106823994995665,0.12517426551848757,index,Herring,all_17
2000,0.0014080077617232172,0.001111923860110395,0.0017829331019805598,-6.565579508673968,0.12045325822820176,index,Herring,all_17
2001,0.0015018151196233914,0.001193822818912178,0.001889265825547384,-6.501080822681443,0.11710105237792298,index,Herring,all_17
2002,0.0015011750816206547,0.0011913675870222186,0.0018915460267904295,-6.501507089814891,0.11793395742869606,index,Herring,all_17
2003,0.0014702811089242712,0.0011633420948245986,0.0018582036607086895,-6.522301665912996,0.11946986578856691,index,Herring,all_17
2004,0.0013286665166676087,0.0010604428119093587,0.001664733536488463,-6.623579458754074,0.11504765089074946,index,Herring,all_17
2005,0.0011534560822429086,9.322861563598112e-4,0.0014270950229037561,-6.764992554553468,0.10861332290238865,index,Herring,all_17
2006,0.0010604758911971228,8.627079914068673e-4,0.0013035802693520517,-6.849037517648287,0.1053064100427984,index,Herring,all_17
2007,9.76816838084547e-4,7.972324993462352e-4,0.0011968542877365807,-6.931211397310059,0.1036512955759072,index,Herring,all_17
2008,9.590977157166946e-4,7.858791354294666e-4,0.0011704960557201872,-6.94951759492782,0.10162939509131365,index,Herring,all_17
2009,0.0010156963989612906,8.31029715680014e-4,0.0012413986592750958,-6.892180794401405,0.10238158047215078,index,Herring,all_17
2010,0.0010657348650043581,8.721144435731896e-4,0.0013023414654530251,-6.844090703682418,0.10229738808271217,index,Herring,all_17
2011,0.0011316299344676743,9.332157053965901e-4,0.0013722297012126474,-6.784096265663276,0.09835789034955962,index,Herring,all_17
2012,0.001202411143587686,0.001002110529753121,0.0014427475964952,-6.723426451780958,0.09297136219062793,index,Herring,all_17
2013,0.0013030578882989412,0.0010967030366928847,0.001548240319802802,-6.643041554889253,0.08796349613354994,index,Herring,all_17
2014,0.0014348927126904328,0.0012116497239270541,0.0016992675822670872,-6.546665197241227,0.08628079079973056,index,Herring,all_17
2015,0.0016130329606181232,0.001360715973323037,0.0019121369801269887,-6.429639045690669,0.0867899728970286,index,Herring,all_17
2016,0.0018753148083095988,0.0015826915424230652,0.0022220410838116418,-6.278978735887896,0.08655752802328877,index,Herring,all_17
2017,0.0019959729685407194,0.001683067530321471,0.002367051838011701,-6.21662364399984,0.08699833106904413,index,Herring,all_17
2018,0.002093885020194164,0.0017728344115624432,0.0024730761368341623,-6.168734077213197,0.08492073060786,index,Herring,all_17
2019,0.0022403732219035866,0.0018963934629576181,0.0026467461903156918,-6.101112810073002,0.08504674844231792,index,Herring,all_17
2020,0.0022450290863056353,0.001895069352591909,0.002659615381075544,-6.099036801833703,0.08646232428074958,index,Herring,all_17
2021,0.002287817802785915,0.0019263134361127202,0.0027171644035804223,-6.080156840284866,0.08775181610677199,index,Herring,all_17
2022,0.0022260618267988487,0.0018094055507525844,0.0027386625705165726,-6.107521251672248,0.10573442298362472,index,Herring,all_17
